Name,Visitor Clicks,Total Clicks,Bounce Rate
diamondtour,0,3,1.0
newfromnature,0,1,1.0
jillybeanboutique,0,1,1.0
portableuniverse,0,1,1.0
vornado,0,1,1.0
couponsfortoys,0,1,1.0
creditexpert,0,1,1.0
bestbuybeads,0,1,1.0
moroccanbiscotti,0,1,1.0
abbywinters,2,6,0.667
pyramidairsoft,0,1,1.0
fastkitty,0,1,1.0
welovebettyboop,0,1,1.0
echostore,0,1,1.0
landmarkbingo,0,2,1.0
ecobold,0,1,1.0
elegavenue,0,1,1.0
drinkeatrelax,0,1,1.0
interstateplumbing1,0,1,1.0
icemonkey,1,2,0.5
bagsbuy,0,1,1.0
mylivingdesktop,0,1,1.0
austinspark,0,2,1.0
embroitique,0,3,1.0
washington,1,1,0.0
glittergaloreandmore,0,1,1.0
minimode,0,1,1.0
gomockingbird,0,1,1.0
obeyclothing,1,7,0.857
fetchbook,0,1,1.0
compuplus,0,3,1.0
somethinggreek,0,2,1.0
energymuse,0,1,1.0
crabplace,1,2,0.5
rockler,1,5,0.8
123ponds,0,2,1.0
barbiecollector,0,6,1.0
clairhair,0,2,1.0
prodirectsoccer,0,6,1.0
mypillow,0,1,1.0
fasttreck,0,2,1.0
sylvane,0,1,1.0
mrvintage,0,1,1.0
drbyrne,0,1,1.0
raveready,1,3,0.667
laithwaite,0,1,1.0
pillowpets,0,1,1.0
kcchiefsproshop,0,1,1.0
marilynskeepsakes,0,2,1.0
northportwellnesscenter,0,1,1.0
advisorprice,0,1,1.0
guyotdesigns,0,1,1.0
aviiq,0,1,1.0
vichy,0,3,1.0
tonypackos,0,1,1.0
myprincessacademy,0,1,1.0
thevacuumcenter,0,1,1.0
broadwayoffers,1,6,0.833
wildtangent,1,1,0.0
jinx,1,4,0.75
scanaenergy,0,1,1.0
pediwear,0,1,1.0
newyorkdress,0,5,1.0
fertilityrentals,0,1,1.0
boomerangbooks,0,2,1.0
kicksfly,1,2,0.5
hp,0,3,1.0
kalahari,2,5,0.6
ticketnetwork,0,1,1.0
astro,0,1,1.0
mykeamend,0,1,1.0
mymoviestream,0,1,1.0
gaim,0,1,1.0
hm,3,24,0.875
shoppersvineyard,0,2,1.0
offbeattreats,0,1,1.0
extremeslims,0,1,1.0
fabfashionista,0,1,1.0
franzrott,0,1,1.0
karmababy,0,1,1.0
mybeautifulsophia,0,1,1.0
baronbob,0,1,1.0
haleyshandmades,0,1,1.0
hosting,0,2,1.0
lofia,0,1,1.0
wardrobesupplies,0,1,1.0
agjeans,0,3,1.0
cathkidston,0,1,1.0
dmv,0,2,1.0
getheavenly,0,1,1.0
doublejump,0,1,1.0
gangsternation,0,1,1.0
mcpies,2,6,0.667
reservations,0,2,1.0
1800balloons,0,3,1.0
napastyle,0,3,1.0
tripmama,0,1,1.0
marqueelasvegas,0,1,1.0
personallaserhairremoval,0,2,1.0
mygroupons,1,2,0.5
forbiddenplanet,0,2,1.0
rumors,0,1,1.0
folica,4,8,0.5
fencing,0,3,1.0
torrid,2,25,0.92
o2gearshop,1,7,0.857
barts,0,1,1.0
stelladot,1,1,0.0
shoepavilion,1,1,0.0
digitaltechmart,0,1,1.0
dreamstime,0,1,1.0
giftaria,0,1,1.0
chasingfireflies,0,3,1.0
hq4sports,0,3,1.0
frontpointsecurity,0,1,1.0
goldtiming,0,1,1.0
victoriassecret,63,492,0.872
iluv,0,1,1.0
iwforums,0,1,1.0
seagate,2,5,0.6
doctoroz,0,1,1.0
nuvalife,0,2,1.0
nationalsupplementcenter,0,1,1.0
ericaweiner,0,3,1.0
ittibitti,0,1,1.0
lamuscle,0,1,1.0
3dcart,0,2,1.0
checkgallery,1,3,0.667
bonobos,0,6,1.0
thetunecenter,0,1,1.0
cintiolimusiconline,0,1,1.0
oytstay,0,1,1.0
bigapplecircus,2,11,0.818
modnique,0,1,1.0
samsung,0,1,1.0
blogs,0,33,1.0
sweetpeachesbedding,0,2,1.0
bergdorfgoodman,1,11,0.909
perfumania,1,4,0.75
shadesdaddy,0,1,1.0
euroflorist,0,1,1.0
gosouthernmd,0,1,1.0
imax,0,1,1.0
khuish,0,1,1.0
mountorama,0,1,1.0
doylecollection,0,1,1.0
megatraffix,0,1,1.0
creativeteaching,0,1,1.0
blueprintcleanse,1,4,0.75
ybca,0,1,1.0
carowinds,4,11,0.636
brita,0,1,1.0
bestwigoutlet,0,2,1.0
onlinesports,0,1,1.0
alstrasoft,0,2,1.0
6pm,13,192,0.932
cousinclaudineny,0,2,1.0
myus,0,1,1.0
colourcanvas,0,1,1.0
thefuncircus,2,2,0.0
bridalpromsave,1,2,0.5
gamerforcash,0,1,1.0
kellykettle,0,1,1.0
www23,0,3,1.0
marcos,5,12,0.583
impactguns,0,3,1.0
opwaarderen,0,1,1.0
inswimwear,0,1,1.0
heartofdixiequiltshop,0,1,1.0
doglounges,0,2,1.0
helmetsup,0,1,1.0
swap,0,1,1.0
pantone,0,2,1.0
elementaltoys,0,1,1.0
coursecompass,0,2,1.0
premiumoutlets,0,1,1.0
marykaydeal,0,1,1.0
jardenbrands,0,1,1.0
computers4sure,0,1,1.0
norwegiangoods,0,1,1.0
officemax,11,29,0.621
stickyj,0,3,1.0
aluplastuk,0,1,1.0
jblossom,0,1,1.0
toysrus,54,211,0.744
fisty,0,1,1.0
bucklemyshoe,0,1,1.0
pureprescriptions,0,1,1.0
mscdirect,0,1,1.0
golfballplanet,0,1,1.0
thekrazycouponlady,0,2,1.0
crayola,0,1,1.0
lbclighting,0,1,1.0
bodenusa,16,35,0.543
eyecandyimages,0,1,1.0
cnet,0,2,1.0
sextoy,0,1,1.0
actnowcenter,0,1,1.0
thesimpsonsshop,0,1,1.0
houseoffraser,0,2,1.0
funideas,0,1,1.0
boohoo,0,1,1.0
ebcbrakesdirect,0,1,1.0
fenigo,0,1,1.0
lacharms,0,1,1.0
ebooktopreaders,0,1,1.0
exergen,0,1,1.0
autogume,0,1,1.0
ups,0,3,1.0
petacatalog,1,2,0.5
johnwengemantheater,0,1,1.0
trygames,0,1,1.0
methodhome,0,1,1.0
pospaper,0,1,1.0
fetchholidays,0,1,1.0
poshpuppyboutique,0,1,1.0
bellabooks,0,2,1.0
discountrubberstamps,0,1,1.0
mytiffanylamp,0,1,1.0
earlyvegas,0,2,1.0
budgetgolf,1,4,0.75
quill,1,7,0.857
monster,0,2,1.0
playnow,0,1,1.0
kinsure,0,1,1.0
seejanework,0,1,1.0
travian,0,3,1.0
babylandpa,0,1,1.0
50toys,0,1,1.0
sundek,0,1,1.0
fabulousfox,0,1,1.0
paragonsports,0,4,1.0
landmarkonthenet,0,2,1.0
logansroadhouse,1,7,0.857
fetise,0,1,1.0
anchorsfoodfinds,0,1,1.0
homeessentialsbylarissa,0,1,1.0
sytadin,0,1,1.0
holisticmoms,0,2,1.0
feelgoodstore,0,1,1.0
cxracing,0,1,1.0
greasedlightningdirect,0,1,1.0
brooksrunning,0,3,1.0
gotapparel,0,1,1.0
joulesclothing,0,1,1.0
rockthisstyle,0,1,1.0
ariegifts,0,1,1.0
mywirelessworldonline,0,1,1.0
800padutch,0,1,1.0
dutchbulbs,0,2,1.0
thecarcover,0,2,1.0
pumpkinpatch,0,14,1.0
boxofvision,0,2,1.0
ecallchina,0,2,1.0
8moms,0,3,1.0
viacord,0,1,1.0
beauty11th,0,2,1.0
lapolicegear,2,10,0.8
active,3,21,0.857
ixwebhostingcouponcode,0,1,1.0
mindgametheplay,0,1,1.0
masseysoutfitters,1,3,0.667
lagomar,0,2,1.0
gowearfit,0,2,1.0
generationlove,0,1,1.0
gettinginthemood,0,1,1.0
zaftique,0,1,1.0
toufee,0,1,1.0
easytogrowbulbs,0,2,1.0
solessence,0,1,1.0
dublinbet,0,1,1.0
thewatchery,0,1,1.0
sjk,0,1,1.0
edgewaterhotel,0,2,1.0
greatvape,0,1,1.0
performancebike,5,18,0.722
brassyapple,0,1,1.0
jbpets,0,1,1.0
bertolli,2,8,0.75
johnnyseeds,0,2,1.0
lattedahcoffee,0,1,1.0
game7tickets,0,1,1.0
casinotitan,1,2,0.5
fabuloushomedecor,0,1,1.0
seekbooks,0,1,1.0
pegasuslighting,0,1,1.0
madbrothers,0,2,1.0
epiladyusa,0,1,1.0
fragrancex,0,2,1.0
lv090,0,1,1.0
janine,0,1,1.0
totsbots,1,1,0.0
browardliving,0,1,1.0
gardenharvestsupply,0,3,1.0
aubergebythesea,0,1,1.0
hiroc,0,1,1.0
misionrahma,0,1,1.0
thesufferfest,0,1,1.0
xpaintball,0,1,1.0
vapor4life,0,2,1.0
moodhoops,0,1,1.0
misikko,0,2,1.0
lww,0,2,1.0
proaux,0,1,1.0
knihy,0,1,1.0
joespub,0,1,1.0
musicalwholesale,0,1,1.0
bike,1,2,0.5
skyride,0,2,1.0
goddessinthegroove,0,1,1.0
twmperformance,0,2,1.0
albertsons,0,2,1.0
globaldognaturalpetproducts,0,1,1.0
aeriagames,0,3,1.0
smashbox,0,7,1.0
uberprints,0,1,1.0
riu,1,4,0.75
giantmicrobes,0,1,1.0
callawaygolf,0,1,1.0
palestinecoins,0,1,1.0
grayandholtclothing,0,1,1.0
momglam,0,1,1.0
freshpicks,0,1,1.0
shinobi,0,1,1.0
girlfriendgrams,0,1,1.0
equipoutfitters,0,1,1.0
totsy,2,9,0.778
mysnuggiestore,0,1,1.0
tinyride,0,2,1.0
goodthingweddingfavors,0,1,1.0
myweddingstore,0,1,1.0
selectcomfort,2,4,0.5
kettleofnuts,0,1,1.0
scentsiblewellness,0,1,1.0
karafun,0,1,1.0
timemine,0,1,1.0
mrbdepot,0,1,1.0
blackfishal,0,1,1.0
sizzler,2,9,0.778
anseladams,0,1,1.0
promotix,0,3,1.0
enviousboutique,0,1,1.0
justbandages,0,1,1.0
bigpussylips,0,1,1.0
limango,0,1,1.0
rohrerseeds,0,1,1.0
barenecessities,2,14,0.857
amwayglobal,0,2,1.0
chcweb,0,2,1.0
theteaspot,0,1,1.0
pharmics,0,1,1.0
joann,35,122,0.713
pogo,5,20,0.75
cashcrate,1,2,0.5
pizzahutdelivery,1,1,0.0
asmallorange,0,4,1.0
friendlysexperience,1,1,0.0
trojanvibrations,0,1,1.0
beermonthclub,1,4,0.75
giftsandpartysupplies,0,1,1.0
primaryelements,0,1,1.0
acornsales,0,2,1.0
jact,0,1,1.0
zerocig,1,2,0.5
gps4buy,0,1,1.0
mbeans,0,2,1.0
vitaminsforpitbulls,1,2,0.5
keepcup,0,1,1.0
thankyou,0,1,1.0
a1wireless,1,1,0.0
southfloridadines,0,1,1.0
jcarolinecreative,0,1,1.0
hammacher,0,5,1.0
rejoy,0,1,1.0
nijacops,0,1,1.0
theoldglobe,0,1,1.0
usacycling,0,1,1.0
simplefloors,1,1,0.0
2bigfeet,0,1,1.0
morningimpaired,0,1,1.0
americanquilter,0,1,1.0
cigarsinternational,6,13,0.538
killersocks,0,2,1.0
coloradoskishop,0,1,1.0
annies,0,3,1.0
aaany,0,1,1.0
fungi,0,1,1.0
bee,0,2,1.0
mammothoutlet,0,1,1.0
draperydesignsinc,0,1,1.0
littlemissprincesstutu,0,1,1.0
customframesolutions,0,1,1.0
bigskygolf,0,1,1.0
hohumgirl,0,1,1.0
californiacozy,0,1,1.0
globwon,0,1,1.0
blincinc,0,1,1.0
nybikergear,0,2,1.0
direct2drive,3,17,0.824
blastzonebouncehouses,0,1,1.0
mistexotics,0,1,1.0
cornerstorkbabygifts,0,3,1.0
thepearloutlet,0,2,1.0
marymiddleton,0,1,1.0
wua,0,1,1.0
barclayswine,1,1,0.0
bringfido,0,2,1.0
railriders,1,1,0.0
horsehealthusa,0,3,1.0
wholesalemart,0,2,1.0
foxph,0,1,1.0
meineke,0,1,1.0
golfshoesonly,0,1,1.0
lollicupstore,0,1,1.0
copiersupplystore,0,1,1.0
wildgames,0,5,1.0
tastudio,0,1,1.0
activedogs,0,1,1.0
forateka,0,1,1.0
girlsense,0,1,1.0
streichers,0,1,1.0
districtlines,1,4,0.75
dereon,0,3,1.0
tissuefetish,0,1,1.0
babytimeexpo,0,1,1.0
piperclassics,0,2,1.0
gearxs,0,2,1.0
dpdoughonline,0,2,1.0
ecko,0,1,1.0
airlinknyc,0,1,1.0
fullspectrumsolutions,0,1,1.0
hobbymasters,0,1,1.0
thevillagegreenery,0,1,1.0
mcallenphoto,0,1,1.0
soccerpro,0,3,1.0
deckstoreonline,0,2,1.0
juniperhome,0,1,1.0
universalorlandovacations,0,1,1.0
youbars,0,2,1.0
edreams,0,2,1.0
caldrea,1,2,0.5
botkier,0,1,1.0
inlinewarehouse,2,7,0.714
lucy,0,5,1.0
fredsinc,0,1,1.0
airfrance,1,5,0.8
mead,0,1,1.0
maxo,0,1,1.0
ochelly,0,1,1.0
ravenandcrone,0,1,1.0
bagking,2,5,0.6
electiqueboutique,0,1,1.0
ewellness,0,2,1.0
pawtasticpet,0,2,1.0
adobe,2,15,0.867
fatheads,0,1,1.0
stylebell,0,3,1.0
netshades,0,1,1.0
wstselfstudy,0,3,1.0
gearouthere,0,1,1.0
rainbowlight,1,1,0.0
skins,1,1,0.0
egrabber,0,1,1.0
extremeoutfitters,0,1,1.0
gofit,0,1,1.0
evaminge,0,1,1.0
resetgames,0,2,1.0
belllifestyleproducts,0,2,1.0
greydogsoftware,0,1,1.0
iszybilliards,0,2,1.0
georgesfunfactory,0,1,1.0
harajukulovers,0,1,1.0
bestamericanarts,0,1,1.0
bavauto,0,3,1.0
tradingphrases,0,2,1.0
ipbfree,0,1,1.0
krinabag,0,1,1.0
crucial,7,12,0.417
inhabit,0,1,1.0
multiply,0,1,1.0
ihop,0,3,1.0
surprise,0,1,1.0
hotmiamistyles,0,5,1.0
jwcouturemall,0,1,1.0
usopenshop,0,4,1.0
blair,1,3,0.667
mployd,0,1,1.0
mden,0,4,1.0
gamehouse,1,3,0.667
clearbags,0,1,1.0
puzzlesprint,1,2,0.5
sunglasshut,0,15,1.0
footminders,1,3,0.667
telescopes,0,1,1.0
feclothing,0,1,1.0
disquietingdesigns,0,1,1.0
fontgate,0,1,1.0
superjeweler,0,4,1.0
ajmadison,1,4,0.75
ustream,0,1,1.0
annsbridalbargains,0,3,1.0
nascarlagoon,0,1,1.0
ollyshoes,0,3,1.0
spyoptic,0,1,1.0
globalhealingcenter,0,1,1.0
imlive,0,5,1.0
jennifergrove,0,1,1.0
herinneringenoplinnen,0,1,1.0
usseek,0,1,1.0
naughty,0,1,1.0
luggagefactory,0,1,1.0
buysafe,0,1,1.0
divx,0,1,1.0
nu2you,0,3,1.0
momtique,0,1,1.0
imprompgourmet,0,1,1.0
goairportshuttle,0,1,1.0
globalgolf,0,1,1.0
hyperdesk,0,1,1.0
pinkiesnailsalons,0,1,1.0
loveonessafety,0,1,1.0
healthyspectrum,0,1,1.0
trampolinepartsandsupply,2,2,0.0
energetixjewelry,0,2,1.0
smoothfitness,0,1,1.0
kinderific,0,2,1.0
thefirmhnlhawaii,2,5,0.6
alltimemedical,0,1,1.0
gapthemind,0,1,1.0
bigpondmovies,0,1,1.0
grabtakeout,0,1,1.0
neato,0,1,1.0
melissahuskisson,0,1,1.0
mrsnuff,0,1,1.0
buffaloandcompany,0,1,1.0
lvbc,0,1,1.0
hugcards,0,1,1.0
food2gode,0,1,1.0
hautemama,0,1,1.0
digitalframes,0,1,1.0
dogsupplies,0,2,1.0
buildabearville,0,5,1.0
pettags4less,0,1,1.0
homesteadhotels,0,3,1.0
topoftherocknyc,1,1,0.0
healthkick,0,2,1.0
grandmascookies,0,1,1.0
drpower,0,1,1.0
backpage,0,2,1.0
magazinesusa,0,1,1.0
freeuniforms,0,1,1.0
luxsci,0,1,1.0
keskinmavi,0,1,1.0
ladyfootlocker,2,9,0.778
cymax,1,8,0.875
downtownhost,0,1,1.0
lenovo,2,7,0.714
airsofttitan,0,1,1.0
iwebmaster,0,1,1.0
bobux,0,1,1.0
kodakgallery,15,22,0.318
dickiesgirl,0,2,1.0
easychristmastree,0,1,1.0
spuruonemporium,0,1,1.0
madewithmolecules,0,1,1.0
sugarflowershop,0,1,1.0
apdailydeals,0,2,1.0
travelzestplc,0,1,1.0
apothica,0,1,1.0
modani,0,1,1.0
kevinkautzman,0,1,1.0
aandktire,0,1,1.0
sees,1,9,0.889
cheapfastfun,0,1,1.0
fortunesgate,0,1,1.0
modern,0,1,1.0
unclegraveyard,0,1,1.0
aveyou,0,11,1.0
universalcycles,0,1,1.0
krochetkids,4,15,0.733
educationillustrated,0,1,1.0
instawares,0,2,1.0
dermstore,1,27,0.963
smartdestinations,0,4,1.0
screentekinc,0,1,1.0
bbtoystore,0,3,1.0
coffeeforless,1,12,0.917
delmarmudrun,0,3,1.0
lancome,2,2,0.0
autotrader,4,13,0.692
workingperson,0,9,1.0
flagsforyou,0,2,1.0
fanbridge,1,1,0.0
royalinn,0,1,1.0
oltraining,0,1,1.0
santaletters4kids,0,1,1.0
mommytags,0,1,1.0
familychristianmedia,0,1,1.0
noonsolar,0,1,1.0
leomiami,0,1,1.0
hatley,0,1,1.0
hbdirect,0,1,1.0
ecosmeticworld,0,1,1.0
hisessence,0,1,1.0
usairways,2,17,0.882
4wheelparts,0,3,1.0
duluxhost,0,1,1.0
dealking,0,1,1.0
mothercare,0,1,1.0
eforcity,0,2,1.0
kgbdeals,0,1,1.0
simplehuman,0,8,1.0
duelingschool,0,1,1.0
windandweather,0,2,1.0
golfchicboutique,0,1,1.0
castorpolluxpet,0,2,1.0
christopherfischer,0,1,1.0
tyr,0,2,1.0
openwrestling,0,1,1.0
carrollscove,0,2,1.0
drumhillcycle,0,1,1.0
foodtraveldiary,0,1,1.0
uggaustralia,8,29,0.724
stickermule,0,1,1.0
alarm,0,1,1.0
m,0,2,1.0
dog,0,4,1.0
lifetouch,2,6,0.667
nodenetworks,0,1,1.0
growquest,0,1,1.0
taigaofficial,0,1,1.0
nordstorms,0,1,1.0
lorisparties,0,1,1.0
mushi,0,1,1.0
rogansshoes,2,6,0.667
consumer,0,3,1.0
funeticslearning,0,1,1.0
ashop,1,2,0.5
cheapwristbands,1,1,0.0
bagittoday,0,1,1.0
islandhopper2000,0,1,1.0
brilliance,0,1,1.0
fromnaturewithlove,1,1,0.0
expressnaturals,0,1,1.0
lstn,0,1,1.0
eckounlimited,0,1,1.0
toontown,0,1,1.0
lydiasjewelryshop,0,1,1.0
americangirlplace,0,1,1.0
gimoskidswear,0,1,1.0
pyramydair,0,4,1.0
skymall,0,3,1.0
celera,0,1,1.0
yogaaccessories,1,2,0.5
ifitnessinc,1,1,0.0
lumens,0,4,1.0
kidsongs,0,1,1.0
expertshield,0,1,1.0
hids4u,0,1,1.0
lojadoarco,0,1,1.0
tinytillia,1,1,0.0
cashstore,0,1,1.0
findarticles,0,1,1.0
lumene,0,1,1.0
theomegaorder,0,2,1.0
austinspizza,1,6,0.833
gondolaresorts,0,1,1.0
cdodite,0,1,1.0
thevintagepearl,2,4,0.5
kbookscanada,0,1,1.0
morethancandles,0,1,1.0
motiongolf,0,1,1.0
dstv,0,1,1.0
lilleashop,0,1,1.0
newrelic,0,1,1.0
canadadrugpharmacy,0,1,1.0
bigwentertainment,0,2,1.0
buildabearvile,0,1,1.0
kitestailstoys,0,1,1.0
katicupcake,0,1,1.0
goodbuynetwork,0,1,1.0
geeklabel,0,1,1.0
thebabyplanetonline,0,2,1.0
kakyco,0,2,1.0
calibratedsoftware,0,2,1.0
mymonthlymagazine,0,1,1.0
lexmarkstore,0,8,1.0
greenbabybliss,0,1,1.0
locateyourlove,0,1,1.0
proshopcache,0,1,1.0
laquinta,9,18,0.5
playstation,2,2,0.0
violight,0,1,1.0
improvementscatalog,1,6,0.833
infinitytungsten,0,1,1.0
beautychoice,1,4,0.75
crunch,0,1,1.0
laithwaiteswine,0,1,1.0
islamicdesignhouse,0,1,1.0
absolutesocks,0,1,1.0
sjcreationsinc,0,1,1.0
om2,0,1,1.0
cookswarehouse,0,2,1.0
fazabad,0,1,1.0
naturalgrocers,0,2,1.0
omnigroup,2,6,0.667
emergenc,0,1,1.0
gardensupermart,0,1,1.0
curljunkie,0,2,1.0
yoplait,0,2,1.0
walletgear,0,3,1.0
naughtys4you,0,1,1.0
rootzoo,0,1,1.0
happytailsspa,0,1,1.0
meadmoneymadness,0,1,1.0
artvan,0,1,1.0
queenbeegirls,0,2,1.0
medifastdiet,0,2,1.0
heavenlytreasures,0,1,1.0
hiddentreasures,0,2,1.0
college,0,1,1.0
madsubmitter,0,1,1.0
kotulas,1,1,0.0
roundhousedc,0,2,1.0
ontheborder,0,5,1.0
kholster,0,4,1.0
onlinelabels,0,2,1.0
shopnwf,0,1,1.0
modaxpressonline,1,2,0.5
curlisto,0,1,1.0
globalunlock,0,1,1.0
vitamix,0,8,1.0
sportsauthority,41,99,0.586
sperry,0,1,1.0
shopsandisk,0,2,1.0
fnp,0,1,1.0
fredflare,0,2,1.0
hcgweightlossresults,0,2,1.0
allpointsfurniture,0,1,1.0
priceplunge,0,2,1.0
top20,0,1,1.0
daflores,0,2,1.0
interstatebatteries,0,1,1.0
robot4less,0,2,1.0
chicagoairbrushsupply,1,2,0.5
totalfanshop,0,1,1.0
ezticket,0,1,1.0
sonicelectronix,1,13,0.923
vistaparking,0,1,1.0
ultimatelooks,0,1,1.0
yourgolftravel,0,1,1.0
lightsforalloccasions,0,1,1.0
comparisonshopping,0,1,1.0
sensualmomentsonline,0,1,1.0
ollies,0,3,1.0
toyella,0,1,1.0
knowyoursource,0,1,1.0
protectabed,0,2,1.0
zamzar,0,1,1.0
gutsywomentravel,0,1,1.0
tracynegoshian,0,3,1.0
sandisk,0,4,1.0
safemadepet,0,1,1.0
yvessaintlaurent,0,2,1.0
frogames,0,1,1.0
craftsetc,0,2,1.0
iheartpublix,0,2,1.0
three,1,3,0.667
kartridge,0,1,1.0
footedpajamas,0,1,1.0
cdkeyhouse,1,1,0.0
halfmoonoutfitters,0,1,1.0
ecklers,0,1,1.0
vetshoponline,0,1,1.0
trafficschooltogo,0,1,1.0
naughtydancewear,0,1,1.0
hotshopping,0,1,1.0
justrubbers,0,1,1.0
fettyart,0,1,1.0
limetedtoo,0,1,1.0
gottoys,0,1,1.0
opticsplanet,0,4,1.0
karatediscounts,0,1,1.0
hostingcon,0,1,1.0
khukrimuseum,0,1,1.0
ethicalsuperstore,0,1,1.0
indyzoo,0,2,1.0
yesbuy,0,1,1.0
coolstuffcheap,0,2,1.0
kitchenknifepro,0,1,1.0
thefragranceshop,0,2,1.0
mycollegefootwear,0,1,1.0
btdirect,0,2,1.0
fairyguide,0,1,1.0
guitarcenter,9,24,0.625
childrenstablesandchairs,0,1,1.0
bareminerals,0,1,1.0
thorlo,1,4,0.75
dfsdirectsales,0,3,1.0
communitycoffee,0,3,1.0
ohnuts,1,6,0.833
mountainlaurelmercantile,0,1,1.0
appleseeds,1,5,0.8
misook,0,2,1.0
outonalimbscrapbooking,0,1,1.0
ingateros,0,2,1.0
chargerbatteryshop,0,4,1.0
urthchild,0,1,1.0
fingerhut,3,21,0.857
mrsvensson,0,1,1.0
iherb,1,18,0.944
negrielectronics,0,1,1.0
in,0,1,1.0
canvaspress,0,1,1.0
oreck,0,2,1.0
bigdotofhappiness,0,2,1.0
chiyopia,0,2,1.0
rachadathaicuisines,0,1,1.0
dfwpearls,0,1,1.0
foxyoriginals,0,1,1.0
ibeads,0,1,1.0
lamadesigns,0,1,1.0
polaroid,0,3,1.0
yippiemove,0,1,1.0
aerotechdesigns,0,2,1.0
meetup,0,3,1.0
freehangingchair,0,1,1.0
eyebuydirect,2,7,0.714
livejasmin,0,1,1.0
holyfoodimports,0,1,1.0
newexcite,0,1,1.0
oakvillemoms,0,1,1.0
paulfredrick,3,3,0.0
natlallergy,0,3,1.0
7trucs,0,1,1.0
originalgood,0,1,1.0
zagat,0,2,1.0
mybutcher,0,1,1.0
aligngi,1,6,0.833
woodleyandbunny,0,1,1.0
bloomberg,0,1,1.0
beallstexas,0,3,1.0
dollargeneral,0,2,1.0
blsdsl,0,1,1.0
gogglesgiant,0,1,1.0
xandrix,0,1,1.0
medivorcioy,0,1,1.0
forever21,82,208,0.606
horseloverz,1,1,0.0
advil,1,1,0.0
bigstockphoto,1,7,0.857
factorybunkbeds,0,1,1.0
dmillersholytea,0,1,1.0
laurieslagniappe,0,1,1.0
gmcbetterhealth,0,1,1.0
dorothyperkins,0,3,1.0
smartpakequine,0,3,1.0
staybridge,0,1,1.0
superpoints,0,1,1.0
colemans,0,1,1.0
travelguru,1,1,0.0
ezsk8,0,1,1.0
creatingkeepsakes,0,1,1.0
brightstarkids,0,2,1.0
nestleusa,0,3,1.0
nashuanutrition,0,2,1.0
aplusrstore,0,1,1.0
hfsfoods,0,1,1.0
edwardmayaseattle,0,1,1.0
bestcanvas,0,1,1.0
lafitness,0,1,1.0
nosweatapparel,0,1,1.0
nawtytoys,0,1,1.0
malwarebytes,1,11,0.909
julep,0,2,1.0
firstdepositcapital,0,1,1.0
chromeglow,0,2,1.0
bombingscience,1,1,0.0
bouncerstore,0,2,1.0
makezine,0,1,1.0
gogglesandglasses,0,1,1.0
homefashions,0,1,1.0
fluidity,0,1,1.0
opr,0,1,1.0
artoffoxvox,0,1,1.0
hamptoninncocoabeach,1,3,0.667
tearproofprints,0,1,1.0
gothampress,0,1,1.0
gomerch,0,2,1.0
shoebizsf,0,1,1.0
garrafon,0,1,1.0
rocknlearn,0,2,1.0
labseries,0,2,1.0
greenhills,0,1,1.0
eborb,0,1,1.0
ezcontactsusa,0,2,1.0
opi,0,2,1.0
harborofpearl,0,1,1.0
vanity,0,3,1.0
wellsfargo,0,5,1.0
claimjumper,0,2,1.0
areaware,0,1,1.0
kvvet,0,3,1.0
younits,0,2,1.0
greyfeathertoys,0,1,1.0
portraitpuzzles,0,1,1.0
funkrush,0,1,1.0
medichest,0,1,1.0
dwellstudio,1,3,0.667
wgsmokymountains,0,1,1.0
elmstreetphotography,0,1,1.0
withings,1,2,0.5
novuslink,0,1,1.0
tasteofbrews,0,1,1.0
transformationmeditation,0,1,1.0
hellomysite,0,1,1.0
storkie,1,3,0.667
www,0,23,1.0
deal,0,2,1.0
kaylilys,0,1,1.0
paylessparking,0,1,1.0
spritesoftware,0,1,1.0
dulceshoes,0,1,1.0
maxim,0,2,1.0
kibblesnbits,1,1,0.0
barileatherfurniture,0,1,1.0
eastwood,0,2,1.0
nnbag,0,1,1.0
milehighskates,0,1,1.0
hqpicture,0,1,1.0
myphotofun,0,1,1.0
theknot,0,1,1.0
sheddaquarium,0,2,1.0
metrowideperfume,0,1,1.0
trillian,0,2,1.0
ultimatebodypress,0,1,1.0
megastore,0,1,1.0
fantaisiekids,0,1,1.0
youreyeslie,0,2,1.0
firsttothefinish,0,1,1.0
hightechdealz,0,1,1.0
cablejive,0,1,1.0
worldyacht,0,1,1.0
vmakeup,0,1,1.0
tascaparts,0,1,1.0
bensherman,0,1,1.0
enchantingfashions,0,1,1.0
easyart,0,1,1.0
gadgeter,0,1,1.0
layoutready,0,1,1.0
teefury,0,1,1.0
aeropastle,0,3,1.0
edunonline,0,1,1.0
coloradobaggage,0,1,1.0
aromaleigh,0,2,1.0
loccitane,0,2,1.0
dunkid,0,2,1.0
belediboutique,0,1,1.0
leroymerlin,0,1,1.0
decalgirl,0,5,1.0
northernbrewer,0,6,1.0
denverfabrics,0,1,1.0
partybasics,0,1,1.0
pawsfornutrition,0,2,1.0
pizza73,0,4,1.0
purespadirect,0,1,1.0
ffchamps,0,2,1.0
fantasytrophies,0,2,1.0
reusablecanninglids,1,2,0.5
suncoastparts,0,1,1.0
atlantismarineworld,0,2,1.0
duncraft,0,1,1.0
oldtimecandy,0,1,1.0
alshonjeffery,0,1,1.0
teacherexpress,0,1,1.0
thefeltsource,0,3,1.0
